dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
1.0	173053	241021	69850	98494
1.0	168206	234379	168201	234374
1.0	32480	46200	32400	46115
1.0	171953	239597	24552	34984
0.9230769230769231	227293	314930	130340	181948
0.9128205128205128	29886	42603	29767	42473
1.0	62359	88626	31722	45274
1.0	139278	194073	77784	110467
1.0	6221	9058	6156	8992
1.0	204982	284540	13553	19545
0.9230769230769231	79677	113229	66079	93489
1.0	168195	234368	9952	14483
0.9435897435897436	167915	233899	167909	233893
1.0	190242	264238	187319	260219
0.9025641025641026	60101	85538	60100	85537
0.9333333333333333	50617	72027	50244	71639
1.0	192499	267689	64291	91078
0.9333333333333333	138511	192942	125997	175664
1.0	173053	241021	69843	98481
1.0	57507	81850	57443	81779
1.0	191347	266044	69031	97359
1.0	165528	230638	165459	230556
1.0	104808	146497	104693	146375
1.0	247924	344094	214972	298983
1.0	185740	258170	185654	258079
1.0	6221	9058	6199	9036
1.0	142723	198911	142233	198412
1.0	106972	149420	106924	149372
1.0	232822	322702	232816	322696
0.9641025641025641	153035	213273	52803	75041
0.9333333333333333	115724	161360	18452	26819
0.9128205128205128	193649	269173	193601	269123
0.9128205128205128	193649	269173	193607	269129
1.0	240936	334425	240914	334382
0.9487179487179487	220922	306990	16378	23624
1.0	245252	340561	245251	340560
0.9282051282051282	230608	319270	166959	232727
1.0	75716	107671	75706	107661
1.0	27344	38737	9577	14033
0.9743589743589743	204862	284403	142251	198430
0.9025641025641026	115710	161345	70383	99378
0.9692307692307692	163210	227591	150911	210366
1.0	51797	73529	51785	73517
1.0	233475	323479	142825	199029
1.0	36347	52186	36345	52184
0.9282051282051282	183817	255635	100324	140211
1.0	179105	248904	179093	248889
1.0	84357	119490	59892	85195
0.9846153846153847	18540	26925	18528	26908
1.0	6221	9058	6169	9006
1.0	23769	33959	23566	33741
1.0	150456	209592	150432	209568
1.0	179505	249388	179438	249321
1.0	29407	41752	5218	7738
0.9025641025641026	84056	118936	20545	29619
1.0	226125	313448	225746	313064
1.0	110201	153853	110187	153839
1.0	234962	326271	161043	224587
1.0	224303	311299	224221	311216
1.0	47371	67780	8238	12181
1.0	116418	162449	50507	71910
1.0	32480	46200	32459	46175
1.0	240936	334425	240929	334398
1.0	82674	117211	59544	84704
1.0	82586	117102	82318	116829
1.0	230083	318545	69874	98533
0.9179487179487179	70390	99385	43705	62275
0.958974358974359	113281	158154	64870	91957
0.958974358974359	205434	285210	205406	285182
1.0	209705	291137	102825	143664
1.0	179477	249360	179418	249301
1.0	89562	126083	89466	125981
1.0	8035	11876	7331	11024
1.0	207170	287609	112680	157176
1.0	178948	248662	119501	166686
1.0	226249	313577	100831	140937
1.0	107326	149993	91320	128290
1.0	85537	120896	85114	120447
1.0	85537	120896	85119	120452
1.0	108314	151434	8187	12121
1.0	248141	344445	193825	269422
1.0	25335	36026	25321	36012
1.0	75526	107425	75372	107269
1.0	46586	66768	46554	66736
1.0	5276	7798	5273	7795
0.9794871794871794	176050	245169	17710	25666
1.0	313	316	291	292
1.0	86616	122230	7277	10835
1.0	23769	33959	23520	33694
1.0	45689	65246	45629	65185
1.0	155126	216186	126598	176437
1.0	88524	124833	88488	124790
1.0	183297	254876	146366	204046
0.9230769230769231	115710	161345	60973	86805
1.0	193522	269044	165456	230551
1.0	25611	36503	25600	36492
1.0	107315	149949	46041	65722
1.0	57210	81536	57208	81534
0.8923076923076924	151808	211616	120081	167432
1.0	29421	41767	25579	36471
1.0	174111	242692	160285	223428
1.0	166085	231427	85343	120686
1.0	117877	164377	63860	90558
1.0	158910	221587	158899	221561
1.0	220733	306747	106967	149415
1.0	190242	264238	187389	260289
1.0	114263	159512	114242	159490
1.0	238252	330586	238216	330548
0.8974358974358975	64037	90772	63922	90657
1.0	82634	117154	82411	116923
0.9384615384615385	188999	262495	93778	131124
1.0	127651	178184	127603	178132
1.0	216222	300707	9645	14106
1.0	234962	326271	3613	5401
0.958974358974359	57459	81795	57350	81686
0.9487179487179487	223026	309603	99377	138910
0.9076923076923077	117342	163631	55372	78810
1.0	67832	95863	67747	95778
1.0	37523	53837	37507	53821
1.0	173089	241059	173068	241036
1.0	186207	258753	186199	258742
1.0	11230	16147	11094	16002
1.0	130363	181971	42804	61146
1.0	51302	72918	8010	11851
1.0	76527	108645	76521	108638
1.0	207495	288057	207313	287855
1.0	231845	321351	86071	121575
1.0	40439	57658	7334	11035
1.0	4981	7456	4976	7451
0.9384615384615385	204313	283693	193681	269210
1.0	247483	343404	224924	312022
1.0	222870	309366	222647	309123
1.0	50986	72492	50963	72469
1.0	169297	236044	169281	236028
1.0	243267	337832	28861	41005
1.0	116436	162539	3169	4736
1.0	158092	220570	144288	201173
1.0	246222	341835	246220	341833
0.9128205128205128	167178	232946	166453	231997
1.0	44879	64044	44826	63990
1.0	10245	14851	10223	14829
1.0	14759	21390	14740	21371
1.0	177393	246803	177372	246782
0.8974358974358975	64037	90772	63953	90688
1.0	185119	257422	92045	129172
1.0	207667	288256	207505	288068
1.0	44879	64044	44838	64002
1.0	86119	121626	86115	121622
1.0	45128	64414	45104	64386
1.0	244074	338812	9486	13928
1.0	118905	166022	61835	87955
0.8974358974358975	64037	90772	63945	90680
1.0	225292	312539	225184	312404
1.0	114291	159540	114290	159539
1.0	175713	244733	175670	244690
1.0	13652	19717	13649	19714
1.0	13652	19717	13646	19711
1.0	189841	263631	105771	147762
1.0	220232	306019	220181	305968
0.8974358974358975	64037	90772	63938	90673
1.0	118661	165666	100701	140779
1.0	199209	276776	84589	119826
1.0	54592	77661	54586	77652
0.9025641025641026	66639	94278	28338	40286
1.0	217027	301804	190231	264208
1.0	13652	19717	13650	19715
1.0	172262	239966	117165	163409
1.0	50478	71881	3900	5800
1.0	106870	149317	8899	13047
1.0	131800	183919	125784	175408
1.0	224765	311863	74176	105483
1.0	128279	179014	50618	72028
1.0	217303	302090	217123	301909
1.0	31404	44828	31390	44814
1.0	41607	59384	41601	59378
1.0	189486	263031	173445	241622
1.0	41607	59384	41604	59381
1.0	233646	323767	5218	7738
1.0	241304	335088	134816	188080
1.0	87375	123437	69819	98415
0.9333333333333333	107305	149931	77378	109764
1.0	214241	297858	25273	35964
1.0	98114	137006	98037	136929
1.0	211894	294406	77380	109766
1.0	226791	314329	56543	80664
1.0	226383	313761	27174	38484
0.8974358974358975	64037	90772	63995	90730
1.0	145748	203098	55405	78883
1.0	86283	121810	29406	41751
0.9384615384615385	132841	185309	132692	185147
1.0	26984	38282	26982	38278
0.9025641025641026	249017	345855	123383	172199
1.0	31406	44830	31393	44817
1.0	213404	296504	213394	296494
1.0	213404	296504	213396	296496
1.0	97308	135966	77624	110096
1.0	81976	116406	50244	71639
1.0	69871	98530	43706	62276
1.0	60101	85538	60099	85536
0.9025641025641026	66639	94278	53327	75754
1.0	246861	342599	188048	261193
1.0	86624	122271	74493	105949
1.0	140853	196542	140838	196526
0.9487179487179487	174650	243365	140908	196601
1.0	86620	122250	72688	103288
0.8974358974358975	64037	90772	63977	90712
1.0	155139	216330	86623	122266
0.8974358974358975	64037	90772	63970	90705
1.0	76528	108646	76460	108568
1.0	64160	90896	63935	90670
1.0	169302	236049	169300	236047
1.0	145855	203224	3876	5776
1.0	241329	335113	241326	335110
1.0	113972	159207	113935	159169
1.0	12181	17663	12179	17661
1.0	226924	314528	92874	130010
1.0	16022	23134	15961	23065
1.0	173303	241411	173297	241405
0.9846153846153847	159289	221989	159285	221985
0.9435897435897436	141304	197186	29776	42483
1.0	165831	231021	165755	230941
0.9076923076923077	181828	252529	135651	189143
1.0	16696	24161	16684	24149
1.0	122710	171225	14974	21618
1.0	165807	230993	165635	230752
1.0	178535	248235	178434	248134
1.0	30070	42811	29994	42725
1.0	165249	230200	165080	230031
1.0	181790	252491	168692	235075
1.0	231891	321536	161262	224835
1.0	151552	211218	151545	211211
1.0	41310	58768	41306	58764
1.0	106730	149062	106568	148897
1.0	165082	230033	165079	230030
0.9179487179487179	50280	71677	47900	68371
1.0	125281	174760	27321	38685
1.0	30556	43512	23167	33195
1.0	135662	189161	66631	94256
1.0	107421	150112	7291	10882
1.0	164535	229251	164525	229241
1.0	243266	337831	28859	41003
1.0	165807	230993	165693	230875
1.0	140378	195981	140376	195979
1.0	180917	251342	180907	251332
1.0	144710	201758	144488	201517
1.0	170123	237102	170091	237066
1.0	49382	70365	49341	70323
1.0	35919	51546	35880	51483
1.0	215940	300324	215824	300199
1.0	207672	288261	207663	288252
1.0	86117	121624	86102	121609
1.0	178763	248463	178557	248257
0.8923076923076924	182204	253047	110856	154827
1.0	214241	297858	25203	35880
1.0	109403	152622	109366	152584
1.0	19925	28878	19920	28873
1.0	235603	327367	15022	21676
1.0	164346	229049	5762	8570
1.0	87539	123664	87518	123643
0.9538461538461539	173819	242260	173806	242230
0.9948717948717949	161048	224592	50553	71957
1.0	189113	262627	189108	262622
1.0	209467	290806	92325	129461
0.9282051282051282	221923	308153	221909	308139
1.0	207170	287609	161547	225129
1.0	176846	246120	176841	246115
1.0	246861	342599	50244	71639
1.0	107421	150112	7260	10784
0.8923076923076924	230158	318620	54	54
1.0	131699	183804	43701	62271
1.0	71919	101912	71774	101693
1.0	84180	119065	83985	118864
1.0	77770	110426	74909	106564
1.0	175241	244071	117640	164030
1.0	82586	117102	82465	116978
1.0	246850	342584	246839	342572
0.9179487179487179	149098	207881	109271	152486
0.9384615384615385	181828	252529	159452	222190
1.0	107421	150112	7251	10767
1.0	171911	239555	9549	14005
1.0	114314	159563	114286	159535
1.0	209380	290698	209375	290692
1.0	192204	267287	9546	14002
0.958974358974359	248742	345296	77239	109564
1.0	45213	64521	45212	64520
1.0	222610	309082	171373	238791
1.0	193652	269177	153236	213560
1.0	46070	65819	27331	38697
1.0	108279	151358	108226	151271
1.0	49382	70365	49335	70316
1.0	84180	119065	83961	118839
1.0	84180	119065	83960	118838
1.0	84180	119065	83965	118843
1.0	238354	330730	238330	330705
1.0	84180	119065	83964	118842
1.0	84180	119065	83967	118845
1.0	84180	119065	83969	118847
1.0	84180	119065	83968	118846
1.0	211021	293145	183171	254705
1.0	210950	293074	183106	254640
0.958974358974359	110220	153872	110203	153855
1.0	22346	32202	22295	32151
1.0	92177	129304	92152	129279
1.0	84180	119065	83972	118850
1.0	84180	119065	83971	118849
1.0	73241	104281	73235	104274
1.0	236555	328555	7724	11552
1.0	84180	119065	83973	118851
1.0	36192	51890	36181	51879
0.9435897435897436	149093	207874	104659	146341
1.0	161492	225069	30659	43697
1.0	120462	167982	96583	134723
1.0	97287	135908	45369	64707
1.0	220810	306857	84086	118966
0.9897435897435898	246853	342587	159932	222978
1.0	243419	338026	61397	87439
1.0	113851	159082	113827	159058
1.0	151533	211199	151499	211165
1.0	92712	129848	17605	25534
1.0	114314	159563	114235	159482
1.0	165212	230163	165111	230062
0.9179487179487179	123125	171904	80034	113781
0.9282051282051282	201670	280083	144864	201915
1.0	22204	31922	22193	31869
1.0	125289	174795	32011	45632
1.0	107421	150112	86620	122250
1.0	50240	71635	43659	62229
1.0	217515	302307	47606	68015
1.0	36994	53090	36978	53074
1.0	215976	300370	168122	234202
1.0	232794	322674	232768	322648
1.0	84180	119065	83959	118837
1.0	224001	310891	46672	66854
1.0	223063	309650	99604	139137
1.0	186888	259588	177542	246956
0.9384615384615385	157020	219071	40361	57508
1.0	6169	9006	6152	8988
1.0	218070	303183	214308	297993
1.0	6169	9006	6156	8992
1.0	210641	292491	206256	286241
1.0	197581	274710	197522	274651
1.0	227424	315098	59546	84708
0.9641025641025641	144706	201754	113070	157832
0.9025641025641026	138303	192679	138144	192520
1.0	133974	186927	133948	186900
1.0	84169	119054	84008	118887
1.0	199465	277094	199370	276998
1.0	187089	259890	187078	259879
0.958974358974359	160343	223494	160331	223482
1.0	6221	9058	6057	8884
1.0	102051	142636	46040	65718
1.0	84169	119054	84002	118881
1.0	84169	119054	84000	118879
1.0	136280	190088	92520	129656
1.0	46396	66407	7328	11016
0.9333333333333333	81976	116406	50617	72027
1.0	211701	294151	211689	294138
1.0	84169	119054	84014	118894
1.0	129535	180827	129519	180810
1.0	180075	250184	143017	199366
1.0	145868	203246	119501	166686
1.0	207588	288158	207496	288058
0.8923076923076924	193546	269068	161354	224927
1.0	193825	269422	122304	170633
0.9692307692307692	232859	322760	232854	322755
1.0	84169	119054	84012	118892
1.0	174652	243367	104679	146361
0.9282051282051282	106654	148983	73011	103943
0.9282051282051282	106654	148983	73010	103942
1.0	237640	329767	237613	329740
1.0	150242	209333	150167	209258
1.0	45250	64558	45209	64517
1.0	216237	300737	46444	66550
1.0	245021	340200	180959	251415
1.0	219941	305721	219885	305652
1.0	95508	133363	95506	133348
1.0	152587	212709	152564	212669
1.0	84169	119054	84036	118916
1.0	180201	250319	180188	250305
1.0	80569	114456	34365	49279
1.0	50568	71973	50493	71896
1.0	214241	297858	161539	225120
1.0	235447	326895	77799	110585
1.0	146671	204444	111250	155374
1.0	1081	1585	1078	1582
0.9128205128205128	180152	250266	132549	184938
1.0	107427	150136	9639	14100
1.0	66123	93556	26832	38005
1.0	76526	108644	76449	108557
0.9076923076923077	230113	318575	20727	29801
1.0	222835	309323	172041	239700
1.0	723	959	721	957
0.9846153846153847	178935	248645	178737	248437
1.0	32251	45950	32224	45921
1.0	203027	281910	202966	281848
1.0	196200	272782	30341	43212
1.0	224368	311364	224356	311352
1.0	211755	294220	183251	254830
1.0	139902	195150	27778	39614
1.0	84169	119054	84046	118926
1.0	185809	258243	185546	257968
1.0	84169	119054	84044	118924
1.0	48620	69447	48603	69427
0.9230769230769231	239060	331701	61234	87220
1.0	237979	330269	237971	330261
0.9076923076923077	149093	207874	22005	31559
1.0	84169	119054	84053	118933
1.0	179882	249971	179841	249924
1.0	63757	90364	63755	90361
1.0	180960	251416	9631	14091
1.0	123023	171792	72677	103245
1.0	84169	119054	84067	118947
1.0	84169	119054	84063	118943
1.0	84169	119054	84061	118941
1.0	214245	297863	5213	7733
1.0	195337	271425	5213	7733
1.0	121821	169965	121820	169964
1.0	229754	318045	21981	31523
0.9076923076923077	106573	148902	93774	131120
1.0	76489	108599	74910	106572
0.9794871794871794	237454	329510	237435	329485
1.0	190215	264158	17107	24752
1.0	84169	119054	84077	118957
1.0	76794	108952	76579	108730
1.0	84169	119054	84074	118954
1.0	180863	251259	171881	239525
0.8923076923076924	175240	244069	158317	220878
1.0	34067	48451	34045	48429
1.0	139929	195192	139918	195180
1.0	246747	342477	187687	260712
1.0	216237	300737	22479	32346
1.0	114839	160270	11215	16128
0.9076923076923077	149093	207874	22039	31629
0.9948717948717949	138605	193059	116328	162240
0.9692307692307692	144757	201808	3788	5687
1.0	193607	269129	193601	269123
0.958974358974359	238169	330501	222968	309496
1.0	245021	340200	180970	251432
1.0	249304	346205	249291	346187
1.0	23165	33186	7329	11020
1.0	195337	271425	25180	35857
1.0	85623	120984	85504	120862
1.0	46041	65722	4716	7088
1.0	209626	291046	12852	18534
0.9384615384615385	59546	84708	45575	65056
1.0	47535	67944	47380	67789
1.0	192204	267287	12852	18534
1.0	84199	119084	83965	118843
1.0	84199	119084	83964	118842
1.0	84199	119084	83969	118847
1.0	84199	119084	83968	118846
1.0	84199	119084	83967	118845
1.0	84169	119054	84092	118972
0.9333333333333333	220850	306902	15735	22740
1.0	161564	225149	161248	224821
1.0	84169	119054	84090	118970
1.0	84199	119084	83961	118839
1.0	84199	119084	83960	118838
1.0	84169	119054	84097	118977
0.9538461538461539	66023	93425	65965	93343
1.0	89791	126348	89725	126282
1.0	84169	119054	84096	118976
1.0	171476	238915	69819	98415
1.0	141870	197947	69875	98535
1.0	185112	257414	185106	257408
1.0	84199	119084	83959	118837
0.9128205128205128	161470	225043	155002	216019
1.0	180972	251437	121135	168978
1.0	249467	346380	249456	346369
1.0	25245	35936	4359	6615
1.0	131180	183091	36621	52555
1.0	84199	119084	83985	118864
1.0	186464	259130	89981	126602
1.0	216247	300756	54425	77360
1.0	58582	83390	58573	83381
0.9384615384615385	180985	251450	73236	104275
1.0	226000	313320	225772	313090
1.0	227911	315653	227903	315645
1.0	167683	233632	27720	39555
1.0	89791	126348	89748	126305
0.9282051282051282	183506	255138	183459	255091
1.0	92281	129417	91052	127805
1.0	60434	86007	60422	85995
1.0	167689	233638	29401	41746
1.0	84199	119084	83973	118851
1.0	85309	120652	85292	120633
1.0	84199	119084	83972	118850
1.0	84199	119084	83971	118849
0.9538461538461539	214240	297856	15750	22755
1.0	181445	251967	110412	154219
1.0	167008	232776	59546	84708
0.9897435897435898	188390	261571	188375	261556
1.0	120482	168096	46032	65695
1.0	194131	269864	194095	269779
1.0	194131	269864	194097	269781
1.0	198385	275707	46380	66373
1.0	151370	211036	104217	145815
1.0	235202	326527	235097	326408
1.0	105481	147356	105470	147338
0.8974358974358975	139790	194976	139779	194965
1.0	199821	277502	127963	178600
1.0	181636	252202	181627	252193
1.0	194131	269864	194084	269761
0.9179487179487179	96405	134500	96389	134484
1.0	170509	237592	47693	68102
1.0	226178	313504	226116	313439
1.0	41223	58679	41171	58627
1.0	32146	45770	18051	26282
1.0	215088	299180	215069	299161
1.0	241751	335750	119812	167078
0.9076923076923077	178721	248421	45815	65395
1.0	161447	225020	46070	65819
1.0	209863	291316	116802	162954
0.9641025641025641	193455	268977	46059	65772
0.9230769230769231	158900	221563	112671	157148
1.0	5167	7658	5161	7652
1.0	164437	229153	164395	229111
1.0	229358	317558	229323	317523
1.0	91052	127805	69875	98535
0.9230769230769231	172838	240800	77482	109886
1.0	144761	201812	144476	201505
1.0	234960	326266	18445	26802
1.0	237990	330280	87264	123237
1.0	237103	329106	236674	328676
1.0	92836	129972	92488	129624
1.0	140853	196542	140734	196418
1.0	220129	305909	220033	305813
1.0	161471	225044	102053	142638
1.0	209625	291045	58440	83168
1.0	145503	202724	145463	202684
1.0	249014	345852	165487	230590
1.0	228215	316064	164854	229690
0.958974358974359	121458	169460	121436	169437
0.9179487179487179	163105	227456	161359	224932
1.0	29401	41746	12855	18537
1.0	244132	338870	9546	14002
1.0	218318	303470	43701	62271
1.0	207667	288256	207446	287997
1.0	155363	216645	80058	113805
0.9538461538461539	166453	231997	140908	196601
1.0	206399	286424	206290	286278
1.0	201409	279776	201326	279692
1.0	91688	128693	46639	66821
1.0	163267	227648	163224	227605
1.0	114839	160270	114750	160173
1.0	133625	186399	133624	186398
1.0	125276	174743	46055	65758
1.0	227424	315098	21035	30278
1.0	199704	277378	76489	108599
1.0	77775	110435	27316	38663
1.0	233476	323481	172605	240511
1.0	227240	314863	226892	314492
1.0	165807	230993	165765	230951
1.0	240778	334201	240745	334168
1.0	183258	254837	77385	109773
0.9282051282051282	63097	89574	63081	89558
1.0	222884	309380	222881	309377
1.0	185786	258219	185707	258136
1.0	155131	216250	18455	26827
1.0	248222	344535	11910	17278
0.9846153846153847	235189	326501	135639	189126
1.0	241730	335717	241725	335701
1.0	234953	326255	40437	57646
1.0	46447	66568	46367	66329
0.9641025641025641	237537	329654	178473	248173
1.0	228089	315913	139271	194057
1.0	248964	345560	178948	248662
1.0	107320	149970	98155	137049
1.0	74817	106431	74784	106398
0.9230769230769231	62030	88243	9670	14131
1.0	70025	98725	70014	98714
1.0	248284	344609	242022	336021
0.9230769230769231	248144	344448	199294	276917
1.0	104618	146300	41980	60028
1.0	175448	244349	73075	104102
1.0	125911	175556	125906	175550
0.9641025641025641	237537	329654	178490	248190
1.0	84357	119490	59705	84985
1.0	84357	119490	59704	84984
1.0	83349	118052	16440	23710
1.0	85118	120451	85093	120426
1.0	220906	306974	9498	13946
1.0	6169	9006	6057	8884
1.0	232988	322939	190609	264940
1.0	156383	218197	148356	206780
1.0	179482	249365	179399	249280
1.0	67136	95094	67134	95091
1.0	107293	149890	77385	109773
0.9743589743589743	77289	109622	77260	109593
1.0	211822	294313	211794	294285
1.0	180863	251259	23163	33182
0.9384615384615385	148675	207228	144905	201956
1.0	116654	162799	116601	162739
1.0	44544	63620	44426	63502
1.0	157242	219448	157240	219446
1.0	120679	168403	87350	123364
0.9384615384615385	147341	205276	91778	128857
1.0	241330	335114	241324	335108
1.0	145855	203224	139274	194064
1.0	192782	268065	192769	268050
1.0	192716	267959	192705	267939
0.9333333333333333	136853	190883	77772	110428
1.0	28465	40414	28420	40368
1.0	168692	235075	81976	116406
1.0	172593	240422	16399	23645
1.0	113328	158206	97302	135948
1.0	114244	159492	114075	159310
1.0	50240	71635	43706	62276
1.0	165677	230852	165523	230633
1.0	216240	300744	86620	122250
1.0	233474	323478	96585	134725
1.0	240979	334512	86620	122250
1.0	46867	67059	46652	66834
1.0	199704	277378	91958	129056
1.0	79743	113337	79735	113329
0.9282051282051282	201670	280083	144986	202037
0.9128205128205128	214714	298633	27228	38539
1.0	171953	239597	161030	224573
1.0	217750	302698	26520	37690
0.9230769230769231	101159	141477	35220	50323
0.9743589743589743	123141	171920	110630	154520
1.0	203589	282664	202124	280760
1.0	206999	287303	206997	287301
0.9692307692307692	226729	314219	91956	129054
1.0	107312	149944	7250	10765
1.0	183251	254830	14974	21618
0.9230769230769231	62328	88566	9670	14131
1.0	19074	27659	19045	27630
1.0	190231	264208	77380	109766
0.8974358974358975	136269	190071	106729	149061
1.0	83825	118677	83823	118674
1.0	196213	272797	64257	91044
1.0	76372	108480	76212	108320
0.9230769230769231	32973	46780	18063	26312
1.0	129736	181136	123306	172117
1.0	84169	119054	84113	118996
1.0	145533	202768	40063	57113
1.0	94197	131697	9674	14136
1.0	168397	234653	168386	234642
1.0	48620	69447	48586	69407
1.0	72116	102448	35478	50878
0.9076923076923077	216247	300756	193629	269151
1.0	168862	235280	168860	235278
0.9179487179487179	235415	326852	193504	269026
0.9333333333333333	235394	326819	65839	93191
1.0	132596	184998	17118	24769
1.0	107089	149545	106947	149395
1.0	87144	123117	43064	61496
0.8974358974358975	179231	249053	179090	248886
0.9333333333333333	235394	326819	65830	93162
1.0	209046	290259	18454	26824
1.0	33810	48024	33805	48019
1.0	84169	119054	84124	119009
1.0	172671	240615	3886	5786
1.0	163463	227927	163448	227912
1.0	84169	119054	84120	119004
0.9076923076923077	237021	329024	146795	204590
1.0	166452	231996	166446	231990
1.0	62336	88583	62101	88321
1.0	190221	264167	178949	248663
1.0	84169	119054	84137	119022
1.0	7338	11043	7285	10859
1.0	114314	159563	114313	159562
1.0	99295	138804	99292	138801
1.0	140699	196370	140694	196365
1.0	84169	119054	84130	119015
1.0	84169	119054	84147	119032
1.0	54605	77677	54577	77640
0.9179487179487179	123728	172554	72260	102653
0.9538461538461539	161048	224592	124792	174134
1.0	186858	259558	186591	259290
1.0	84169	119054	84145	119030
1.0	173219	241268	173195	241243
1.0	84169	119054	84159	119044
1.0	84169	119054	84157	119042
0.9435897435897436	156914	218959	156894	218939
1.0	27354	38769	9668	14129
1.0	67696	95727	67662	95692
1.0	139278	194073	77911	110792
1.0	170351	237357	170349	237355
1.0	84169	119054	84153	119038
1.0	214435	298236	6722	10003
1.0	129733	181133	104118	145615
1.0	120465	167996	72120	102453
1.0	223372	310022	21343	30726
0.8974358974358975	180152	250266	107487	150229
1.0	129733	181133	104119	145616
1.0	82405	116917	82311	116822
0.9487179487179487	193478	269000	50345	71747
1.0	9934	14460	9905	14431
1.0	165705	230887	165360	230447
0.9846153846153847	234964	326273	115511	161111
1.0	199809	277490	199726	277403
1.0	84169	119054	84164	119049
0.958974358974359	177351	246757	177328	246734
1.0	74197	105505	7331	11024
1.0	84169	119054	84160	119045
1.0	175755	244775	175691	244711
0.9384615384615385	185728	258157	159693	222604
1.0	230566	319225	127094	177359
1.0	113334	158212	62148	88368
0.9538461538461539	111783	155992	85714	121075
1.0	171690	239286	117878	164384
1.0	192782	268065	192740	268021
1.0	204982	284540	112802	157419
1.0	199828	277518	9674	14136
1.0	22958	32928	22952	32922
1.0	52988	75304	52963	75277
1.0	45269	64577	45198	64506
1.0	192202	267280	34391	49433
0.9538461538461539	209631	291051	151857	211673
1.0	8507	12570	8505	12568
1.0	198491	275891	198486	275886
1.0	175821	244864	107308	149937
0.9846153846153847	178935	248645	178878	248584
0.9179487179487179	46031	65694	27326	38691
1.0	66067	93477	18062	26311
1.0	200186	278249	140508	196115
1.0	232459	322261	232452	322253
1.0	136176	189962	56805	81017
1.0	193630	269152	24552	34984
1.0	216909	301664	216846	301601
1.0	29714	42260	23824	34041
1.0	216826	301558	216798	301530
1.0	231126	319999	231015	319886
0.9025641025641026	45815	65395	37395	53698
1.0	167683	233632	104682	146364
0.9487179487179487	181250	251751	99708	139299
0.9384615384615385	203148	282053	33828	48064
1.0	145764	203117	145757	203109
1.0	199042	276558	39464	56296
0.9692307692307692	236674	328676	118623	165574
1.0	145764	203117	145751	203101
1.0	195337	271425	50240	71635
1.0	245732	341228	83089	117692
1.0	216234	300733	178959	248709
1.0	90641	127302	90306	126963
1.0	151204	210781	107412	150087
1.0	183632	255317	183620	255305
1.0	192400	267525	192335	267460
1.0	125275	174738	46366	66328
1.0	139572	194560	84056	118936
1.0	172671	240615	47676	68085
1.0	186610	259309	161259	224832
1.0	211675	294100	106972	149420
1.0	202471	281182	191657	266509
1.0	47433	67842	15756	22761
1.0	87094	123067	43043	61475
1.0	225767	313085	5878	8690
1.0	40328	57473	40260	57377
1.0	118720	165786	118564	165452
1.0	239519	332273	239455	332209
0.8974358974358975	204996	284554	47424	67833
1.0	186581	259280	69492	97942
1.0	156562	218485	74493	105949
1.0	91604	128599	91583	128578
1.0	133000	185478	132698	185154
1.0	210750	292621	210703	292562
1.0	226924	314528	171916	239560
1.0	110889	154860	110857	154828
1.0	131145	183056	36529	52463
1.0	35380	50550	35370	50540
1.0	245064	340286	21475	30900
1.0	161470	225043	9589	14045
1.0	159038	221721	159023	221706
1.0	76897	109064	76896	109063
1.0	155297	216572	155253	216528
1.0	186610	259309	136265	190066
1.0	186893	259593	177568	246982
1.0	135148	188506	73377	104454
1.0	162058	225924	71849	101797
1.0	163721	228246	44785	63944
1.0	217028	301805	217015	301792
1.0	146867	204679	141011	196790
1.0	223549	310199	114545	159811
1.0	139271	194057	58440	83168
1.0	144687	201727	139284	194106
1.0	155134	216281	7340	11047
1.0	119503	166690	112664	157135
1.0	181589	252155	181587	252153
1.0	163523	228005	163513	227994
1.0	135651	189143	83948	118822
1.0	224981	312122	204319	283714
0.958974358974359	178026	247489	11070	15978
1.0	211675	294100	106924	149372
1.0	236739	328741	236550	328549
0.9538461538461539	62524	88849	25485	36353
1.0	42835	61177	42826	61168
1.0	124790	174124	7304	10920
1.0	224150	311121	224149	311120
0.9128205128205128	233488	323508	107327	149995
1.0	186610	259309	136241	190041
1.0	192400	267525	192317	267442
0.9846153846153847	74051	105290	74025	105264
0.9384615384615385	134801	188065	113268	158125
1.0	154778	215679	154766	215667
1.0	61627	87687	61622	87682
1.0	210750	292621	210733	292601
1.0	218487	303666	218463	303642
1.0	161470	225043	9548	14004
1.0	89754	126311	89639	126194
0.9128205128205128	199821	277502	113426	158314
1.0	112834	157489	112811	157441
1.0	247483	343404	224799	311897
1.0	118606	165536	7331	11024
1.0	19684	28484	19679	28479
1.0	187894	260958	187861	260925
1.0	28848	40989	28833	40971
1.0	108935	152107	108925	152097
1.0	18264	26554	18212	26500
1.0	107089	149545	106848	149294
1.0	240085	333092	240023	333027
1.0	202394	281094	200186	278249
1.0	207667	288256	207356	287901
1.0	241178	334914	183662	255375
1.0	87181	123154	43079	61511
1.0	97301	135938	3373	5037
1.0	41019	58434	32008	45629
1.0	164470	229186	164379	229095
0.9487179487179487	174650	243365	140778	196463
0.9025641025641026	185078	257377	158	159
1.0	96164	134226	96159	134221
1.0	96164	134226	96158	134220
1.0	96164	134226	96156	134218
1.0	96164	134226	96155	134217
1.0	247925	344100	110416	154237
1.0	96164	134226	96153	134215
1.0	227562	315243	227450	315125
